Fold,filename,loss,SP,SE,PR,F1
0,CVAI-0029_LCX_LAO46_CRA29_43.png,0.46837639808654785,0.9781164865254441,0.30765333332512923,0.7012095058225728,0.42766810238303604
0,CVAI-0029_RCA_LAO62_CRA2_47.png,0.37166643142700195,0.987299556667281,0.7663964627290791,0.7671313711907405,0.7667632408662378
0,CVAI-0048_LCX_LAO47_CAU24_74.png,0.3991582989692688,0.9855183565366983,0.5333361789084285,0.783287362037156,0.6345856022949906
0,CVAI-0048_RCA_LAO88_CAU0_45.png,0.5198055505752563,0.9886604953920916,0.37248874737224236,0.7104271356040173,0.4887283927333357
0,CVAI-0048_RCA_RAO29_CAU1_75.png,0.3317527770996094,0.9876321314685982,0.8425826726060579,0.7935557647791232,0.8173341732024115
0,CVAI-0048_RCA_RAO29_CAU1_83.png,0.33625972270965576,0.9850814902191992,0.8043147052956112,0.7826138519460025,0.793315401828355
0,CVAI-0048_RCA_RAO5_CRA17_54.png,0.30743587017059326,0.9868180846299244,0.7861293048391016,0.8227652163843903,0.8040296452689382
0,CVAI-0050_LAD_RAO17_CRA32_49.png,0.3589293360710144,0.9396193620512218,0.8783540386607697,0.5670542635489847,0.6891811222836309
0,CVAI-0050_LCX_LAO52_CRA13_52.png,0.43013912439346313,0.9224100527979926,0.9456655825420172,0.4708132101149936,0.628645535107442
0,CVAI-0050_LCX_RAO18_CAU31_41.png,0.40876829624176025,0.9184781255408709,0.9221361790101928,0.4985321522349952,0.647180204239048
0,CVAI-0064_LAD_RAO10_CRA23_42.png,0.33767908811569214,0.9647514937327888,0.8610338761356731,0.6377505988888433,0.7327597969417543
0,CVAI-0064_LCX_LAO50_CRA15_50.png,0.4193522334098816,0.9807341703883258,0.8134662326267833,0.621976825521271,0.7049486075977321
0,CVAI-0064_LCX_RAO18_CAU36_43.png,0.33598220348358154,0.969988883253895,0.8403938630157778,0.666575852487555,0.743460041926492
0,CVAI-0064_RCA_LAO62_CRA6_37.png,0.2807779312133789,0.9846925941813816,0.8106244412711898,0.7709029084479384,0.7902643535235101
0,CVAI-0064_RCA_RAO32_CAU7_29.png,0.5005787014961243,0.9665002154733717,0.873711619738124,0.48729275078740814,0.6256453468845814
0,CVAI-0064_RCA_RAO6_CRA20_41.png,0.3955753445625305,0.9505026973968019,0.8570774163503735,0.5527530558531425,0.6720692087401446
0,CVAI-0070_LCX_RAO25_CAU17_38.png,0.3877449035644531,0.971555896974395,0.7146353645996686,0.6750495422914481,0.6942781435518811
0,CVAI-0079_LCX_LAO42_Cra15_48.png,0.43110841512680054,0.9452136479813708,0.8548144722659338,0.5243937030022552,0.6500237013059125
0,CVAI-0079_RCA_RAO0_CRA28_19.png,0.5857819318771362,0.9541499224719403,0.7940987123611482,0.38966987835572736,0.522798272695648
0,CVAI-0090_RCA_LAO56_CAU1_31.png,0.6593765616416931,0.9505131750600794,0.8818635605690768,0.2729613733749378,0.4168847989067027
0,CVAI-0090_RCA_LAO58_CAU2_39.png,0.5375349521636963,0.9741601041495691,0.6472374607516421,0.5036974917661281,0.5665161208049869
0,CVAI-0090_RCA_LAO61_CAU2_18.png,0.5151422023773193,0.9678170478132152,0.7704543090996513,0.4769597116439078,0.5891794775469852
0,CVAI-0090_RCA_LAO91_CAU2_46.png,0.487959623336792,0.9794797458261338,0.6705336426265919,0.5730810542367114,0.6179885438674518
0,CVAI-0090_RCA_RAO30_CRA0_44.png,0.5217453241348267,0.968856463070528,0.8043192281512476,0.4821581126054966,0.6029002256650426
0,CVAI-0092_LCX_RAO22_CAU26_30.png,0.24591678380966187,0.9792629119048183,0.8799886914724596,0.7889489692130387,0.8319852459660386
0,CVAI-0092_LCX_RAO22_CAU26_32.png,0.22459441423416138,0.9767932224621826,0.9142696483016449,0.7921226202671218,0.8488238705381572
0,CVAI-0098_RCA_RAO28_CRA2_39.png,0.4914693236351013,0.8984901220410266,0.9083822802377789,0.40059067030427775,0.5559919147089071
0,CVAI-0106_RCA_RAO5_CRA34_35.png,0.3517255187034607,0.9317537005219388,0.840096974778114,0.5998795724672618,0.6999512110796259
0,CVAI-0107_LAD_RAO12_CRA16_32.png,0.572534441947937,0.9480947419892816,0.894622425526931,0.3728304405696724,0.5263189169637085
0,CVAI-0107_LCX_LAO60_CAU0_37.png,0.552899956703186,0.9624576875599962,0.851259400638503,0.4280826029278375,0.5696819992391113
0,CVAI-0107_RCA_LAO67_CAU4_32.png,0.4337462782859802,0.9739636265814053,0.8917664831237977,0.5565732758245843,0.685382068710351
0,CVAI-0107_RCA_RAO25_CAU9_29.png,0.730994462966919,0.9579159869615198,0.8654366541536441,0.24466235480599052,0.38147872809961836
0,CVAI-0107_RCA_RAO25_CAU9_35.png,0.6636619567871094,0.953446578421366,0.8296116503511954,0.3008273191163042,0.44154462938950084
0,CVAI-0129_LCX_RAO22_CRA23_38.png,0.2941926121711731,0.9646843426880015,0.8590352411539184,0.7103196472612868,0.7776306368565747
0,CVAI-0129_RCA_LAO58_CAU1_37.png,0.3375532627105713,0.9597681149887628,0.9145093653388588,0.6246801359422266,0.7423068608919279
0,CVAI-0129_RCA_LAO89_CAU1_32.png,0.4517332911491394,0.9487175314068553,0.7670454544985921,0.49902619339007803,0.604666365636948
0,CVAI-0131_LAD_RAO30_CRA30_36.png,0.3882811665534973,0.9921182825770533,0.5970414576473213,0.828838357057215,0.6940984909092714
0,CVAI-0186_LCX_RAO9_CRA26_36.png,0.2804220914840698,0.9608375619375915,0.8575366961903905,0.7141128656744916,0.77928007967741
0,CVAI-0186_RCA_RAO1_CRA28_49.png,0.28738194704055786,0.9628742721993054,0.7664880662196302,0.7332028701663963,0.7494755909067781
0,CVAI-0188_LCX_LAO61_CAU0_46.png,0.46536320447921753,0.9306908479737518,0.9090962578895566,0.4762653350448103,0.6250652876871282
0,CVAI-0188_RCA_LAO59_CRA0_62.png,0.40114879608154297,0.9551054584732396,0.8979098182163425,0.5672361100005001,0.6952570593533179
0,CVAI-0204_RCA_RAO7_CRA35_30.png,0.36009907722473145,0.9629473753663467,0.8008187606994431,0.6382678751001705,0.7103624213239492
0,CVAI-0213_LCX_LAO51_CRA23_34.png,0.406375527381897,0.9893617021236145,0.5524037365827977,0.7884552844887435,0.6496511767603761
0,CVAI-0222_RCA_LAO2_CRA24_45.png,0.4345637559890747,0.9852407898308745,0.5998452439838697,0.750812867467948,0.6668914811353661
0,CVAI-0230_LCX_LAO38_CRA10_34.png,0.4133484959602356,0.905140303988203,0.9123279208916198,0.47649444622582626,0.6260251630758309
0,CVAI-0230_LCX_RAO20_CAU25_35.png,0.3857361674308777,0.9032635558991011,0.9399347458257032,0.5108205686831417,0.6619140603917085
0,CVAI-0294_LCX_RAO15_CAU35_43.png,0.2691420316696167,0.9887648953394971,0.7384242124871114,0.8704736050768106,0.7990294719625809
0,CVAI-0309_LAD_RAO29_CAU0_41.png,0.44019126892089844,0.9473249137030738,0.9100480496813137,0.4964536273033516,0.6424398085799801
0,CVAI-0364_LCX_RAO30_CRA0_17.png,0.3817378878593445,0.9663793281613793,0.7240613744770802,0.6434584356084068,0.6813839992334305
0,CVAI-0364_LCX_RAO30_CRA0_24.png,0.3698452115058899,0.9605192152785759,0.7599096129950141,0.6292441429606969,0.6884311069110107
0,CVAI-0407_LAD_RAO28_CAU0_59.png,0.6763337850570679,0.9529703741761615,0.8630387142324618,0.28135976660824197,0.42436994297120445
0,CVAI-0501_LAD_RAO11_CRA29_57.png,0.29728853702545166,0.9827710610837292,0.7613397289926223,0.8150083329212644,0.7872599265033865
0,CVAI-0530_LCX_LAO62_CAU0_62.png,0.3424357771873474,0.9581968065699354,0.6732017822828389,0.686820144796999,0.6799422809406134
0,CVAI-0593_LCX_LAO60_CRA0_61.png,0.36637377738952637,0.98155428627541,0.6862362721602054,0.7492155983443962,0.7163438519181784
0,CVAI-0611_LAD_RAO14_CRA26_53.png,0.2757011651992798,0.9617291868355037,0.8863067723639241,0.6959706959475201,0.7796902423166964
0,CVAI-0721_LAD_RAO23_CRA26_34.png,0.39597809314727783,0.9584468941912767,0.8042785337253722,0.5622643126258886,0.6618406253590705
0,CVAI-0721_LCX_LAO53_CRA16_42.png,0.3946051597595215,0.9618138716418128,0.7995311372445582,0.5865672957935012,0.67668856345801
0,CVAI-0881_LCX_RAO18_CRA24_72.png,0.2559937834739685,0.965308389458664,0.7640274313997952,0.7740518503409591,0.7690064738583554
0,CVAI-0896_LCX_LAO61_CRA11_41.png,0.31756526231765747,0.9814539020592005,0.6753335096679893,0.8034710669123029,0.7338502696065647
0,CVAI-0957_LCX_RAO2_CAU38_38.png,0.2681143879890442,0.9803837124817163,0.764150197598255,0.806247132874338,0.7846339287861389
0,CVAI-0998_LCX_LAO45_CRA30_57.png,0.4747146964073181,0.9844751755012074,0.3719436224742274,0.7223986690318815,0.4910553752479025
0,CVAI-1024_LCX_LAO26_CAU30_46.png,0.3821188807487488,0.9826842245464432,0.5259621258221013,0.7936703026172136,0.6326613293816188
0,CVAI-1032_LCX_LAO40_CRA15_28.png,0.3491860032081604,0.9779616855637017,0.6941108952545422,0.7486786343150955,0.7203623623415484
0,CVAI-1060_LCX_LAO49_CRA17_57.png,0.3947603106498718,0.9552609979257565,0.8137567363496693,0.5617424696763174,0.6646625231900066
0,CVAI-1085_LCX_LAO40_CRA17_33.png,0.37879347801208496,0.9752469940087448,0.7049622987209617,0.6974294354487183,0.7011751359374961
0,CVAI-1148_LCX_LAO48_CRA15_45.png,0.285366415977478,0.9617711272729706,0.7899414126525593,0.7303712720410721,0.7589887800204027
0,CVAI-1153_LAD_RAO31_CRA35_48.png,0.2925760746002197,0.9671859130517929,0.8076637392053277,0.701890947725475,0.7510711559199531
0,CVAI-1153_LAD_RAO31_CRA35_54.png,0.2898016571998596,0.9692332071151055,0.816786033983134,0.7120780487526994,0.7608459528507149
0,CVAI-1153_LCX_LAO50_CRA11_47.png,0.4478849768638611,0.9582569368008872,0.7566112240782211,0.5524441920164063,0.6386057487169784
0,CVAI-1450_LCX_RAO29_CAU26_45.png,0.26840174198150635,0.9693390088398167,0.7114760574307549,0.7838955386045734,0.7459316945122938
0,CVAI-1474_LCX_RAO23_CAU27_33.png,0.2981063723564148,0.9917746469100229,0.6169335035649106,0.9081839212980439,0.7347483045430631
0,CVAI-1570_RCA_LAO27_CRA27_17.png,0.42223286628723145,0.9856542270179296,0.6545227251848805,0.6706312899660904,0.6624785998381477
0,CVAI-1700_RCA_LAO29_CAU0_19.png,0.4178816080093384,0.9461721369741035,0.8869656926058089,0.5191358024502856,0.6549389510306228
0,CVAI-2295_RCA_LAO30_CAU0_17.png,0.2905588150024414,0.9848572875041088,0.7476617855102663,0.8126508188728936,0.778802364509391
0,CVAI-2304_RCA_LAO31_CRA0_24.png,0.5437059998512268,0.9535064143377513,0.8703060901577463,0.4132867132660696,0.5604357742727086
0,CVAI-2304_RCA_RAO28_CRA0_27.png,0.37225502729415894,0.931321694908412,0.8054256661172187,0.5733040997312631,0.6698245195531239
0,CVAI-2311_RCA_LAO29_CRA22_41.png,0.2832736372947693,0.9746659486766321,0.802789461996777,0.7492148760020986,0.7750769826619532
0,CVAI-2314_RCA_RAO30_CAU0_32.png,0.1772403120994568,0.9675467992677533,0.8799461775919479,0.8305463439678603,0.8545324159088689
0,CVAI-2314_RCA_RAO30_CAU0_36.png,0.20234501361846924,0.9615167753809976,0.8440575493591823,0.8156201269285626,0.8295947105655191
0,CVAI-2517_RCA_LAO30_CAU0_18.png,0.4025108814239502,0.9658446317736608,0.862421104825018,0.5893956283337665,0.7002355975645731
0,CVAI-2517_RCA_LAO30_CAU0_41.png,0.2577853798866272,0.9618188385886861,0.8096135429609955,0.749206712193785,0.7782391966539371
0,CVAI-2517_RCA_RAO30_CAU0_25.png,0.28961193561553955,0.9596797792694298,0.9241737158400553,0.6872568093162368,0.7882986888202581
0,CVAI-2517_RCA_RAO30_CAU0_33.png,0.2327367067337036,0.977464921605469,0.8438104448451295,0.8229745662515421,0.833261774723
0,CVAI-2523_RCA_LAO29_CAU0_28.png,0.2883714437484741,0.9496720169839762,0.8502880379244226,0.6818478260684281,0.7568084337842315
0,CVAI-2807_RCA_LAO30_CAU0_23.png,0.4858097434043884,0.9486647111094398,0.8132295719247317,0.46473673167758606,0.5914668588070078
,,loss_avg,SP_avg,SE_avg,PR_avg,F1_avg
,,0.38489,0.9656,0.78244,0.64708,0.68607
,,0.1102,0.0194,0.1341,0.1509,0.1084
,,fold1_F1_avg,fold2_F1_avg,fold3_F1_avg,fold4_F1_avg,fold5_F1_avg
,,0.68607,nan,nan,nan,nan
,,0.1084,nan,nan,nan,nan
,,fold_F1_max,,,,
,,0.68607,1
,,0.1084
